"Name","State","Notes","User","Tags","Created","Runtime","Sweep","accuracy_mean","accuracy_std","accuracy_train_mean","accuracy_train_std","macro_mean","macro_std","micro_mean","micro_std","n_units","macro_train_mean","macro_train_std","micro_train_mean","micro_train_std"
"KNN_order2023-June-11_23-59-00_PMs28s","finished","-","mohammadsaleh-refahi","2023-June-11_23-59-00_PM, order, s28s","2023-06-18T18:31:09.000Z","6","","0.340686597975541","0.009098865804428783","0.5314604198689346","0.0016988594071356364","0.06708174595890551","0.004971645537073415","0.340686597975541","0.009098865804428783","2","","","",""
"KNN_order2023-June-06_14-55-31_PMs28s","finished","-","mohammadsaleh-refahi","2023-June-06_14-55-31_PM, order, s28s","2023-06-18T17:25:02.000Z","5","","0.3406399245046165","0.008303642311964236","0.5419242221279972","0.0011232979998185375","0.06680831195121838","0.005788294679060306","0.3406399245046165","0.008303642311964236","2","","","",""
"KNN_order2023-March-31_13-00_PMs28s","finished","-","mohammadsaleh-refahi","2023-March-31_13-00_PM, order, s28s","2023-06-18T18:15:50.000Z","5","","0.34061665372318767","0.005754542764933435","0.5376886864630861","0.0009389580398718618","0.06935683396250726","0.004518616952984947","0.34061665372318767","0.005754542764933435","2","","","",""
"DNN_genus2023-June-13_00-13-55_AMdairydb","finished","-","mohammadsaleh-refahi","2023-June-13_00-13-55_AM, dairydb, genus","2023-06-18T20:34:16.000Z","5","","0.34022435897435893","0.003654506019538134","5.445245726495726","0.03631683155106234","0.1479192134866587","0.004161854967689775","0.34133654575146644","0.003659351200482118","1","","","",""
"KNN_order2023-June-13_19-46-44_PMs28s","finished","-","mohammadsaleh-refahi","2023-June-13_19-46-44_PM, order, s28s","2023-06-18T21:12:25.000Z","5","","0.33953833825515306","0.005449126160276075","0.5367952232669868","0.0012827385294907187","0.06817841754092539","0.004623111816323917","0.33953833825515306","0.005449126160276075","2","","","",""
"KNN_order2023-June-12_17-13-59_PMs28s","finished","-","mohammadsaleh-refahi","2023-June-12_17-13-59_PM, order, s28s","2023-06-18T19:03:57.000Z","6","","0.3394678828590414","0.0077077580614933324","0.534112197485155","0.001077286849276316","0.06661090459425908","0.005771366073886527","0.3394678828590414","0.0077077580614933324","2","","","",""
"KNN_order2023-June-13_19-50-01_PMs28s","finished","-","mohammadsaleh-refahi","2023-June-13_19-50-01_PM, order, s28s","2023-06-18T21:27:46.000Z","5","","0.33913978352787033","0.006200756705215151","0.5336381029364805","0.0011417850636499297","0.06720201433826536","0.0029635784581509405","0.33913978352787033","0.006200756705215151","2","","","",""
"KNN_order2023-June-07_19-00-51_PMs28s","finished","-","mohammadsaleh-refahi","2023-June-07_19-00-51_PM, order, s28s","2023-06-18T17:18:53.000Z","5","","0.3386473047609469","0.006094584134640948","0.53227315247946","0.001647503097271117","0.06766099048187234","0.004354302009226762","0.3386473047609469","0.006094584134640948","2","","","",""
"KNN_order2023-June-12_21-54-57_PMs28s","finished","-","mohammadsaleh-refahi","2023-June-12_21-54-57_PM, order, s28s","2023-06-18T19:44:37.000Z","5","","0.33777995975704733","0.007773838306124991","0.5326169901210969","0.0015511036643381729","0.06484372334636791","0.005337489955290777","0.33777995975704733","0.007773838306124991","2","","","",""
"KNN_order2023-June-13_10-00-57_AMs28s","finished","-","mohammadsaleh-refahi","2023-June-13_10-00-57_AM, order, s28s","2023-06-18T20:42:31.000Z","5","","0.33733450071972343","0.008312025715658042","0.528037609689885","0.00191944524816101","0.06737316340727809","0.0078318424686037","0.33733450071972343","0.008312025715658042","2","","","",""
"KNN_order2023-March-31_14-46_PMs28s","finished","-","mohammadsaleh-refahi","2023-March-31_14-46_PM, order, s28s","2023-06-18T18:19:18.000Z","5","","0.3368888822934855","0.007969923793368893","0.5287044631086968","0.0020758639804951307","0.06803716958211264","0.005117052356547745","0.3368888822934855","0.007969923793368893","2","","","",""
"KNN_order2023-June-12_00-04-43_AMs28s","finished","-","mohammadsaleh-refahi","2023-June-12_00-04-43_AM, order, s28s","2023-06-18T18:54:16.000Z","5","","0.33677198976173556","0.007281275224009717","0.5324346521237935","0.001834708315211264","0.06547776464742562","0.004946767661589866","0.33677198976173556","0.007281275224009717","2","","","",""
"KNN_order2023-June-13_00-13-55_AMs28s","finished","-","mohammadsaleh-refahi","2023-June-13_00-13-55_AM, order, s28s","2023-06-18T20:12:23.000Z","6","","0.33663083713805664","0.00964489160510366","0.5323538967715304","0.0015933896301225468","0.06494614524780437","0.005110496911891164","0.33663083713805664","0.00964489160510366","2","","","",""
"KNN_order2023-June-13_10-01-42_AMs28s","finished","-","mohammadsaleh-refahi","2023-June-13_10-01-42_AM, order, s28s","2023-06-18T20:47:49.000Z","6","","0.33649035504705","0.00903109136693353","0.5349118885678668","0.001424596273732092","0.06503343285115883","0.004413810194536959","0.33649035504705","0.00903109136693353","2","","","",""
"KNN_order2023-May-13_13-02-00_PMs28s","finished","-","mohammadsaleh-refahi","2023-May-13_13-02-00_PM, order, s28s","2023-06-18T15:57:38.000Z","5","","0.335740144406356","0.006750517925529604","0.5387124105017521","0.001161159648130759","0.06165949915119486","0.0034953385484117606","0.335740144406356","0.006750517925529604","2","","","",""
"KNN_order2023-May-24_10-54-28_AMs28s","finished","-","mohammadsaleh-refahi","2023-May-24_10-54-28_AM, order, s28s","2023-06-18T16:29:49.000Z","6","","0.3352009866723387","0.006145621311516782","0.5320126639749053","0.0011243992679249631","0.06445896820689037","0.003665734718547019","0.3352009866723387","0.006145621311516782","2","","","",""
"KNN_order2023-June-12_00-01-23_AMs28s","finished","-","mohammadsaleh-refahi","2023-June-12_00-01-23_AM, order, s28s","2023-06-18T18:46:33.000Z","5","","0.3351306576881242","0.007771386524135456","0.5284674145451346","0.001389633132160916","0.06429884226635799","0.004420591408640965","0.3351306576881242","0.007771386524135456","2","","","",""
"DNN_genus2023-June-12_21-54-57_PMdairydb","finished","-","mohammadsaleh-refahi","2023-June-12_21-54-57_PM, dairydb, genus","2023-06-18T20:08:20.000Z","6","","0.3347622863247863","0.006209304029980057","5.2376068376068385","0.04664377767563817","0.1435677824509624","0.003891845879000395","0.33585647572684046","0.006217992031253234","1","","","",""
"KNN_order2023-May-31_09-28-13_AMs28s","finished","-","mohammadsaleh-refahi","2023-May-31_09-28-13_AM, order, s28s","2023-06-18T16:45:01.000Z","5","","0.33290353837892683","0.009805660162439668","0.5237239316601958","0.0014937482758963952","0.06218650015674726","0.004057799124130398","0.33290353837892683","0.009805660162439668","2","","","",""
"KNN_order2023-June-12_22-54-13_PMs28s","finished","-","mohammadsaleh-refahi","2023-June-12_22-54-13_PM, order, s28s","2023-06-18T19:15:29.000Z","5","","0.3317548444611528","0.005633971097112963","0.5350785965451446","0.0009724988549755012","0.06058240659246174","0.00422757901942084","0.3317548444611528","0.005633971097112963","2","","","",""
"KNN_order2023-June-13_05-27-10_AMs28s","finished","-","mohammadsaleh-refahi","2023-June-13_05-27-10_AM, order, s28s","2023-06-18T20:25:52.000Z","5","","0.33100454588174766","0.00842631521366385","0.5225152691218671","0.0015987284711500992","0.061104753523509546","0.0038569311001335335","0.33100454588174766","0.00842631521366385","2","","","",""
"DNN_genus2023-June-12_00-01-23_AMdairydb","finished","-","mohammadsaleh-refahi","2023-June-12_00-01-23_AM, dairydb, genus","2023-06-18T19:07:54.000Z","6","","0.33087606837606837","0.005966189252880228","4.1870993589743595","0.09432556717706052","0.12198759639805426","0.005807522961999558","0.3319578785890349","0.00599178470663907","1","","","",""
"KNN_order2023-June-13_05-27-34_AMs28s","finished","-","mohammadsaleh-refahi","2023-June-13_05-27-34_AM, order, s28s","2023-06-18T20:04:32.000Z","6","","0.33032473017930153","0.008427651313494542","0.5235572244971651","0.001337773782267873","0.06149056485364972","0.004049633557157723","0.33032473017930153","0.008427651313494542","2","","","",""
"DNN_genus2023-June-13_10-25-41_AMdairydb","finished","-","mohammadsaleh-refahi","2023-June-13_10-25-41_AM, dairydb, genus","2023-06-18T21:24:11.000Z","5","","0.3278846153846154","0.01036875349390945","3.5739316239316237","0.07534016818614636","0.10841593668641532","0.007898234396169258","0.3289563543850987","0.010396671490719331","1","","","",""
"KNN_order2023-June-12_23-11-15_PMs28s","finished","-","mohammadsaleh-refahi","2023-June-12_23-11-15_PM, order, s28s","2023-06-18T19:55:48.000Z","5","","0.32708957492075896","0.009348234988266589","0.5254874368390903","0.0010967048035844336","0.0580516049475434","0.004068784674592342","0.32708957492075896","0.009348234988266589","2","","","",""
"DNN_genus2023-June-13_19-50-01_PMdairydb","finished","-","mohammadsaleh-refahi","2023-June-13_19-50-01_PM, dairydb, genus","2023-06-18T21:51:41.000Z","6","","0.3245592948717949","0.009127437341290644","3.675240384615384","0.08317150299193123","0.11755250137935731","0.006128200735790611","0.32562035408982276","0.009157261507812814","1","","","",""
"DNN_genus2023-June-15_20-20-12_PMdairydb","finished","-","mohammadsaleh-refahi","2023-June-15_20-20-12_PM, dairydb, genus","2023-06-18T21:59:31.000Z","5","","0.3242654914529915","0.011054829063318969","3.502764423076923","0.08686772613399428","0.10590093489636758","0.0063656255102286525","0.32532585011386644","0.011098565670752672","1","","","",""
"KNN_order2023-June-13_09-59-42_AMs28s","finished","-","mohammadsaleh-refahi","2023-June-13_09-59-42_AM, order, s28s","2023-06-18T20:31:13.000Z","5","","0.32369013915751416","0.008307157162743103","0.5225230822319694","0.0012325804541226072","0.05808567696525859","0.00395065294278782","0.32369013915751416","0.008307157162743103","2","","","",""
"DNN_genus2023-April-14_22-10_PMdairydb","finished","-","mohammadsaleh-refahi","2023-April-14_22-10_PM, dairydb, genus","2023-06-18T18:20:08.000Z","136","","0.3227564102564103","0.0069472175593915005","3.5043936965811966","0.07944669783866042","0.10663159558503628","0.003504488938809288","0.32381178372073216","0.006979949513527706","1","","","",""
"DNN_genus2023-June-13_09-59-42_AMdairydb","finished","-","mohammadsaleh-refahi","2023-June-13_09-59-42_AM, dairydb, genus","2023-06-18T20:56:41.000Z","6","","0.3158653846153846","0.006979489155053707","3.567935363247863","0.0684106214548747","0.11053330723879344","0.0070868405767990205","0.3168982036998819","0.007010952890773824","1","","","",""
"NBC_3order_28s","finished","-","mohammadsaleh-refahi","28s, 3, order","2023-06-15T18:41:29.000Z","3734","","0.31569571337256497","0.010720165149862694","0.31713880550638274","0.001740885184629184","0.0336372840009878","0.004077534569010789","0.31569571337256497","0.010720165149862694","","","","",""
"DNN_genus2023-June-12_23-11-15_PMdairydb","finished","-","mohammadsaleh-refahi","2023-June-12_23-11-15_PM, dairydb, genus","2023-06-18T20:16:04.000Z","6","","0.3133547008547008","0.008837987257575501","3.513474893162394","0.07817699640305464","0.10346156797826328","0.006303040387945137","0.3143792818418668","0.0088724892101325","1","","","",""
"KNN_genus2023-June-12_00-01-23_AMdairydb","finished","-","mohammadsaleh-refahi","2023-June-12_00-01-23_AM, dairydb, genus","2023-06-18T19:08:02.000Z","5","","0.30910014772412786","0.003866954180119151","0.5992952479204547","0.000825929940204364","0.1326951203900289","0.004599795531798792","0.30910014772412786","0.003866954180119151","2","","","",""
"DNN_genus2023-June-13_05-27-34_AMdairydb","finished","-","mohammadsaleh-refahi","2023-June-13_05-27-34_AM, dairydb, genus","2023-06-18T20:27:34.000Z","5","","0.3077323717948718","0.013078480214345135","3.494671474358974","0.06365572341650226","0.1036718530650408","0.007046947148717802","0.30873831624366527","0.013119266863248987","1","","","",""
"DNN_genus2023-May-24_10-54-28_AMdairydb","finished","-","mohammadsaleh-refahi","2023-May-24_10-54-28_AM, dairydb, genus","2023-06-18T16:51:05.000Z","5","","0.3030448717948718","0.005818359785721315","3.2043936965811968","0.07789711838379407","0.09003496137277738","0.004692626186339109","0.30403582468078677","0.0058496545781936155","1","","","",""
"KNN_genus2023-May-30_14-40-56_PMdairydb","finished","-","mohammadsaleh-refahi","2023-May-30_14-40-56_PM, dairydb, genus","2023-06-18T17:15:55.000Z","5","","0.30122193029736266","0.004729011354960827","0.5947040790373082","0.0009437481036957236","0.12212136051549108","0.003848837015617523","0.30122193029736266","0.004729011354960827","2","","","",""
"DNN_genus2023-March-31_13-00_PMdairydb","finished","-","mohammadsaleh-refahi","2023-March-31_13-00_PM, dairydb, genus","2023-06-18T18:33:14.000Z","6","","0.2977430555555555","0.01719494879399595","3.2381944444444444","0.06996711692456666","0.093476702363425","0.009721378131904311","0.29871704338042665","0.01726116078346175","1","","","",""
"DNN_genus2023-June-13_19-46-44_PMdairydb","finished","-","mohammadsaleh-refahi","2023-June-13_19-46-44_PM, dairydb, genus","2023-06-18T21:33:22.000Z","6","","0.29734241452991456","0.008785170480464613","3.1381143162393164","0.07312629341119188","0.09102329021496096","0.00477291355732884","0.29831423446774724","0.00880536391138924","1","","","",""
"KNN_genus2023-June-08_18-43-57_PMdairydb","finished","-","mohammadsaleh-refahi","2023-June-08_18-43-57_PM, dairydb, genus","2023-06-18T18:00:45.000Z","5","","0.2950586038676837","0.004927019341291264","0.5905520727491483","0.0006605147165072442","0.12087459939200344","0.004979430887417279","0.2950586038676837","0.004927019341291264","2","","","",""
"DNN_genus2023-June-12_21-53-37_PMdairydb","finished","-","mohammadsaleh-refahi","2023-June-12_21-53-37_PM, dairydb, genus","2023-06-18T19:56:52.000Z","5","","0.29447115384615385","0.004885703735747638","5.221875","0.027724770676915967","0.11596712318258588","0.002755027946643071","0.2954339568595568","0.004908684667976863","1","","","",""
"DNN_genus2023-June-12_17-13-59_PMdairydb","finished","-","mohammadsaleh-refahi","2023-June-12_17-13-59_PM, dairydb, genus","2023-06-18T19:22:58.000Z","6","","0.2928018162393162","0.006566181972911223","3.193175747863248","0.02762114071925055","0.08849687185388462","0.003938025263325908","0.29375916364245824","0.006592971050874809","1","","","",""
"DNN_genus2023-June-13_10-00-57_AMdairydb","finished","-","mohammadsaleh-refahi","2023-June-13_10-00-57_AM, dairydb, genus","2023-06-18T21:01:12.000Z","6","","0.2909855769230769","0.004267009788692736","3.198704594017094","0.025761384103091627","0.08566163555232136","0.0025042446258772624","0.29193694071172704","0.004286121883119551","1","","","",""
"KNN_genus2023-May-18_15-44-40_PMdairydb","finished","-","mohammadsaleh-refahi","2023-May-18_15-44-40_PM, dairydb, genus","2023-06-18T16:15:01.000Z","5","","0.2895786846405827","0.0050642321421546545","0.587601456640856","0.0008037559931862257","0.12600341100647683","0.004254507081004153","0.2895786846405827","0.0050642321421546545","2","","","",""
"DNN_genus2023-May-15_09-42-12_AMdairydb","finished","-","mohammadsaleh-refahi","2023-May-15_09-42-12_AM, dairydb, genus","2023-06-18T16:29:22.000Z","6","","0.2890758547008546","0.01579079165247142","3.1541266025641024","0.08320879865203995","0.09084180214394746","0.00913994575266984","0.2900213525705018","0.015850760443531533","1","","","",""
"DNN_genus2023-June-16_17-01-50_PMdairydb","finished","-","mohammadsaleh-refahi","2023-June-16_17-01-50_PM, dairydb, genus","2023-06-18T22:25:45.000Z","135","","0.2861645299145299","0.012669494267540892","3.056597222222222","0.13734708042798388","0.07873805994163988","0.007428407654265226","0.2870999377565263","0.012708270442977995","1","","","",""
"DNN_genus2023-May-18_18-05-26_PMdairydb","finished","-","mohammadsaleh-refahi","2023-May-18_18-05-26_PM, dairydb, genus","2023-06-18T16:45:52.000Z","8","","0.2836271367521367","0.005997375950383056","3.253939636752137","0.07737680138569121","0.09973068431377335","0.004824088546596144","0.2845545204143226","0.006023946867845715","1","","","",""
"KNN_genus2023-June-13_10-01-42_AMdairydb","finished","-","mohammadsaleh-refahi","2023-June-13_10-01-42_AM, dairydb, genus","2023-06-18T21:11:29.000Z","5","","0.27615355080059845","0.005298647412597568","0.5775095116208192","0.0007795498053785261","0.1140137665231586","0.003898744031238304","0.27615355080059845","0.005298647412597568","2","","","",""
"DNN_genus2023-June-07_19-00-51_PMdairydb","finished","-","mohammadsaleh-refahi","2023-June-07_19-00-51_PM, dairydb, genus","2023-06-18T17:46:24.000Z","6","","0.27235576923076926","0.01264362254304638","3.071674679487179","0.11213687202490148","0.08021283825829895","0.008579468025310484","0.27324568083574574","0.01267514399244033","1","","","",""
"KNN_genus2023-June-13_10-00-57_AMdairydb","finished","-","mohammadsaleh-refahi","2023-June-13_10-00-57_AM, dairydb, genus","2023-06-18T21:01:20.000Z","5","","0.2711693945938944","0.0033189435665360125","0.5729585372814666","0.0007585561861016148","0.10744339172811468","0.0038501316887781744","0.2711693945938944","0.0033189435665360125","2","","","",""
"KNN_genus2023-June-13_00-13-55_AMdairydb","finished","-","mohammadsaleh-refahi","2023-June-13_00-13-55_AM, dairydb, genus","2023-06-18T20:34:23.000Z","6","","0.2696151568172186","0.003850576310023354","0.5736939584125346","0.000762673960270812","0.10591911240790249","0.004152996358601031","0.2696151568172186","0.003850576310023354","2","","","",""
"DNN_genus2023-June-12_21-53-34_PMdairydb","finished","-","mohammadsaleh-refahi","2023-June-12_21-53-34_PM, dairydb, genus","2023-06-18T19:48:19.000Z","5","","0.2669604700854701","0.004213826094713744","5.141252670940172","0.030193679164362917","0.10282718722709268","0.0026794942470349933","0.2678332955621437","0.004232382082757063","1","","","",""
"KNN_genus2023-June-12_21-54-57_PMdairydb","finished","-","mohammadsaleh-refahi","2023-June-12_21-54-57_PM, dairydb, genus","2023-06-18T20:08:27.000Z","6","","0.263586024027934","0.003606955714321565","0.5640188541194046","0.0005393477079876571","0.10347943868673366","0.002609672490451442","0.263586024027934","0.003606955714321565","2","","","",""
"DNN_genus2023-May-13_13-02-00_PMdairydb","finished","-","mohammadsaleh-refahi","2023-May-13_13-02-00_PM, dairydb, genus","2023-06-18T16:14:52.000Z","6","","0.26283386752136756","0.003681854938223914","3.606864316239316","0.06502948955117543","0.10653606302628264","0.003918101197676309","0.26369313156050017","0.003694285802607639","1","","","",""
"DNN_order2023-June-13_05-27-10_AMdairydb","finished","-","mohammadsaleh-refahi","2023-June-13_05-27-10_AM, dairydb, order","2023-06-18T20:53:52.000Z","5","","0.257375","0.004890679911832301","2.3163750000000003","0.004890679911832277","0.0021592953979751037","0.00004144290146501951","0.2578648703167136","0.0048961987348267325","1","","","",""
"DNN_order2023-May-31_09-28-13_AMdairydb","finished","-","mohammadsaleh-refahi","2023-May-31_09-28-13_AM, dairydb, order","2023-06-18T17:11:51.000Z","5","","0.257375","0.004890679911832301","2.3163750000000003","0.004890679911832277","0.0021592953979751037","0.00004144290146501951","0.2578648703167136","0.0048961987348267325","1","","","",""
"DNN_genus2023-May-18_15-44-40_PMdairydb","finished","-","mohammadsaleh-refahi","2023-May-18_15-44-40_PM, dairydb, genus","2023-06-18T16:14:54.000Z","5","","0.2563568376068376","0.0066878123171193425","3.23190438034188","0.119767608667909","0.09810829298513812","0.0054225519084855735","0.2571949771785898","0.00671204359880641","1","","","",""
"DNN_genus2023-June-11_23-59-00_PMdairydb","finished","-","mohammadsaleh-refahi","2023-June-11_23-59-00_PM, dairydb, genus","2023-06-18T18:52:15.000Z","5","","0.25515491452991457","0.005183688680174386","3.0124332264957263","0.032010995091023516","0.06787115833663335","0.002545686018833044","0.2559891840116134","0.0052062406660035605","1","","","",""
"NBC_3order_dairydb","finished","-","mohammadsaleh-refahi","3, dairydb, order","2023-06-14T20:34:59.000Z","28252","","0.2524171150692117","0.004777046326189664","0.2547896449499366","0.013399060616628638","0.04389662698468697","0.0029398231317109666","0.2524171150692117","0.004777046326189664","","","","",""
"DNN_genus2023-June-06_14-55-31_PMdairydb","finished","-","mohammadsaleh-refahi","2023-June-06_14-55-31_PM, dairydb, genus","2023-06-18T17:46:55.000Z","6","","0.24173344017094017","0.005190994726235855","3.015277777777778","0.041423526637741445","0.08843121378344979","0.0022160805426564094","0.2425237926180734","0.005211651522479557","1","","","",""
"DNN_genus2023-March-31_14-46_PMdairydb","finished","-","mohammadsaleh-refahi","2023-March-31_14-46_PM, dairydb, genus","2023-06-18T18:47:53.000Z","5","","0.23124999999999996","0.008106028399705431","2.430154914529915","0.07705234197615621","0.05341165208877431","0.0037218145400133664","0.23200611764016524","0.008135797130213457","1","","","",""
"KNN_genus2023-March-31_14-46_PMdairydb","finished","-","mohammadsaleh-refahi","2023-March-31_14-46_PM, dairydb, genus","2023-06-18T18:48:00.000Z","5","","0.21432019075456063","0.005572729606257217","0.5274845024719327","0.0004916654348676601","0.076722729883665","0.00266742471263721","0.21432019075456063","0.005572729606257215","2","","","",""
"KNN_genus2023-June-12_17-13-59_PMdairydb","finished","-","mohammadsaleh-refahi","2023-June-12_17-13-59_PM, dairydb, genus","2023-06-18T19:23:05.000Z","137","","0.21426666301880273","0.004012463927141332","0.5288228498491904","0.0007960440004961863","0.07758032085307386","0.0023386391538526416","0.21426666301880273","0.0040124639271413316","2","","","",""
"KNN_genus2023-June-06_14-55-31_PMdairydb","finished","-","mohammadsaleh-refahi","2023-June-06_14-55-31_PM, dairydb, genus","2023-06-18T17:47:03.000Z","5","","0.20116293076569672","0.005210026332217974","0.5184912251516427","0.0008719868691854883","0.07492985172849743","0.004107730336593549","0.20116293076569672","0.005210026332217971","2","","","",""
"KNN_genus2023-May-13_13-02-00_PMdairydb","finished","-","mohammadsaleh-refahi","2023-May-13_13-02-00_PM, dairydb, genus","2023-06-18T16:14:59.000Z","6","","0.19613852598148007","0.005183178350221902","0.5163638649007918","0.0008174665219607917","0.07062854859047904","0.003786838087302617","0.19613852598148007","0.005183178350221912","2","","","",""
"DNN_genus2023-June-13_10-01-42_AMdairydb","finished","-","mohammadsaleh-refahi","2023-June-13_10-01-42_AM, dairydb, genus","2023-06-18T21:11:22.000Z","5","","0.1952857905982906","0.005163988432312394","1.7501602564102563","0.020517688836472273","0.027707137970707178","0.0015892630203374113","0.1959242014086212","0.005180253900242173","1","","","",""
"KNN_genus2023-June-11_23-59-00_PMdairydb","finished","-","mohammadsaleh-refahi","2023-June-11_23-59-00_PM, dairydb, genus","2023-06-18T18:52:22.000Z","5","","0.1936599388709919","0.003638313038526958","0.5100800369800902","0.0008350128052040551","0.0675342930586706","0.0037711497583506857","0.19365993887099184","0.0036383130385269583","2","","","",""
"DNN_genus2023-May-30_14-40-56_PMdairydb","finished","-","mohammadsaleh-refahi","2023-May-30_14-40-56_PM, dairydb, genus","2023-06-18T17:15:48.000Z","5","","0.18938301282051284","0.007469672307151951","1.730542200854701","0.056215139198870494","0.025894798586809032","0.002546619615526372","0.1900022569362912","0.007496775867297162","1","","","",""
"DNN_family2023-March-07_11-23_AMs28s","finished","-","mohammadsaleh-refahi","2023-March-07_11-23_AM, family, s28s","2023-06-18T17:54:48.000Z","6","","0.1856060606060606","0.006618633998108546","2.3299952651515152","0.020567303825120432","0.05012983313461093","0.003416019524621907","0.1864671605435512","0.0066567708471846464","1","","","",""
"DNN_family2023-June-12_21-53-37_PMs28s","finished","-","mohammadsaleh-refahi","2023-June-12_21-53-37_PM, family, s28s","2023-06-18T19:38:24.000Z","5","","0.1815340909090909","0.00792913962326867","2.1721354166666664","0.02605703962572802","0.04804522188634114","0.0027206894057466595","0.18237640161513127","0.007973983761706663","1","","","",""
"DNN_family2023-June-08_18-43-57_PMs28s","finished","-","mohammadsaleh-refahi","2023-June-08_18-43-57_PM, family, s28s","2023-06-18T17:40:19.000Z","6","","0.17684659090909088","0.0067219842008627365","1.880871212121212","0.014474548756231082","0.04016323259193384","0.003614623965326467","0.1776669860876511","0.006758152327805648","1","","","",""
"DNN_order2023-May-31_09-28-13_AMits","finished","-","mohammadsaleh-refahi","2023-May-31_09-28-13_AM, its, order","2023-06-19T17:03:51.000Z","6","","0.17457661290322582","0.0058685980351377695","1.5711895161290323","0.005868598035137777","0.0013755219050668476","0.00004448105056130718","0.1754965545196595","0.0058995229538474515","1","","","",""
"DNN_order2023-June-13_05-27-10_AMits","finished","-","mohammadsaleh-refahi","2023-June-13_05-27-10_AM, its, order","2023-06-19T18:15:31.000Z","6","","0.17457661290322582","0.0058685980351377695","1.5711895161290323","0.005868598035137777","0.0013755219050668476","0.00004448105056130718","0.1754965545196595","0.0058995229538474515","1","","","",""
"KNN_genus2023-June-12_21-53-37_PMdairydb","finished","-","mohammadsaleh-refahi","2023-June-12_21-53-37_PM, dairydb, genus","2023-06-18T19:56:59.000Z","5","","0.1718072214493251","0.0036618195491373135","0.4921202781553669","0.0006204933726935592","0.05822173111856275","0.0032344396410177102","0.1718072214493251","0.0036618195491373135","2","","","",""
"DNN_family2023-June-12_00-01-23_AMs28s","finished","-","mohammadsaleh-refahi","2023-June-12_00-01-23_AM, family, s28s","2023-06-18T18:46:33.000Z","5","","0.17166193181818182","0.00606120713461119","1.8096354166666668","0.0222949153526336","0.03654822278746564","0.0025372377499840656","0.1724584649012152","0.006099999290656274","1","","","",""
"DNN_family2023-June-12_21-53-34_PMs28s","finished","-","mohammadsaleh-refahi","2023-June-12_21-53-34_PM, family, s28s","2023-06-18T19:29:50.000Z","6","","0.17050189393939394","0.005582103229383941","1.7935132575757575","0.03433725048656072","0.03625053396787896","0.004580600431901303","0.17129272727067027","0.0056095963321779385","1","","","",""
"DNN_family2023-June-13_00-13-55_AMs28s","finished","-","mohammadsaleh-refahi","2023-June-13_00-13-55_AM, family, s28s","2023-06-18T20:13:39.000Z","6","","0.16950757575757577","0.007898828587553693","1.7659801136363638","0.02083044110864172","0.03421405475136173","0.002547554845266686","0.17029415391716854","0.007944219944485869","1","","","",""
"DNN_family2023-June-12_21-54-57_PMs28s","finished","-","mohammadsaleh-refahi","2023-June-12_21-54-57_PM, family, s28s","2023-06-18T19:51:39.000Z","5","","0.16827651515151515","0.004976999222802242","1.6872632575757578","0.02369364735026991","0.03191921125114922","0.0028337262384355516","0.16905703305045533","0.005002305700137745","1","","","",""
"DNN_family2023-May-13_13-02-00_PMs28s","finished","-","mohammadsaleh-refahi","2023-May-13_13-02-00_PM, family, s28s","2023-06-18T15:57:21.000Z","5","","0.16758996212121213","0.005664479937951822","1.7611742424242425","0.02078533770649954","0.03507083886241129","0.00420445401164787","0.16836729868275613","0.00569251843298813","1","","","",""
"DNN_genus2023-June-12_22-54-13_PMdairydb","finished","-","mohammadsaleh-refahi","2023-June-12_22-54-13_PM, dairydb, genus","2023-06-18T19:40:08.000Z","5","","0.16575854700854703","0.010618591302242715","1.627857905982906","0.09768309975879336","0.034196864147745365","0.004972751882278137","0.1663001784150146","0.010649663085199096","1","","","",""
"KNN_genus2023-June-12_22-54-13_PMdairydb","finished","-","mohammadsaleh-refahi","2023-June-12_22-54-13_PM, dairydb, genus","2023-06-18T19:40:15.000Z","6","","0.16435758674555817","0.00499452535147088","0.4874904039315357","0.0010506311297305876","0.05496633659051116","0.0024161770048853138","0.16435758674555817","0.00499452535147088","2","","","",""
"KNN_family2023-May-15_09-42-12_AMs28s","finished","-","mohammadsaleh-refahi","2023-May-15_09-42-12_AM, family, s28s","2023-06-18T16:12:00.000Z","6","","0.1596146979661519","0.005862758168436621","0.4386067774234833","0.0009127397072556712","0.055479941898472454","0.003546501654220433","0.1596146979661519","0.005862758168436621","2","","","",""
"KNN_family2023-June-12_21-53-34_PMs28s","finished","-","mohammadsaleh-refahi","2023-June-12_21-53-34_PM, family, s28s","2023-06-18T19:29:58.000Z","5","","0.1585918342872594","0.003944736496425724","0.446791131320978","0.001124696233968","0.05503605319106725","0.0028398427107624276","0.1585918342872594","0.003944736496425724","2","","","",""
"KNN_family2023-May-18_15-44-40_PMs28s","finished","-","mohammadsaleh-refahi","2023-May-18_15-44-40_PM, family, s28s","2023-06-18T15:57:24.000Z","5","","0.15671300533663085","0.0051411555428850005","0.4425681476119646","0.0015426506387962483","0.05399737051550908","0.0018067025427370813","0.15671300533663085","0.0051411555428850005","2","","","",""
